running_id,participant_id,code,payoff,PQ1,PQ2,PQ3,PQ4,PQ6,PQ7,PQ8,PQ9,PQ10,gattitude_AI,IMC,age,gender,education,work_status,comp_skill,forecasting_skill,similar_exp,time_inst,time_total,tinst_ttot,a,b,running_id,page,round,test_round,AI_forecast,human_forecast,selected_forecast,select_human,selected_quant,pos_dir,large_mag,sort,sort_num,demand,adjustment,value,min_devtomean,dev_to_mean,h_AI_samedev,closer_to_mean,h_closer_tomean,adj_vs_mean,adj_vs_AI,earlier_rounds,later_rounds,directly_after_feedback,twor_after_feedback
81,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,81,3,17,0,13,4,AI,0,13,0,1,H<D<AI,8,7,-9,1,3,3,0,1,0,0.9,0.692307692,0,0,1,1
82,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,82,3,18,0,5,9,Human,1,9,1,0,AI<H<D,10,6,4,0,1,1,0,1,1,0.4,0.8,0,0,0,1
83,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,83,3,19,0,8,12,Human,1,12,1,0,AI<D<H,3,5,4,0,2,2,1,0,0,0.4,0.5,0,0,0,0
84,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,84,3,20,0,14,7,AI,0,14,0,1,H<D<AI,8,9,-7,1,3,4,0,0,1,0.7,0.5,0,0,0,0
85,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,85,3,21,0,12,21,AI,0,12,1,1,D<AI<H,1,10,9,0,2,2,0,1,0,0.9,0.75,0,0,0,0
86,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,86,3,22,0,11,8,AI,0,11,0,0,H<D<AI,8,12,-3,0,1,1,0,1,0,0.3,0.272727273,0,0,0,0
87,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,87,3,23,0,24,17,Human,1,17,0,1,D<H<AI,2,14,-7,1,7,7,0,1,1,0.7,0.291666667,0,0,0,0
88,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,88,3,24,0,16,3,AI,0,16,0,1,H<D<AI,8,5,-13,1,6,6,0,1,0,1.3,0.8125,0,0,0,0
89,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,89,4,25,0,10,14,AI,0,10,1,0,D=AI<H,4,13,4,1,0,0,0,1,0,0.4,0.4,0,0,1,1
90,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,90,4,26,0,10,3,AI,0,10,0,1,H<D=AI,6,9,-7,0,0,0,0,1,0,0.7,0.7,0,0,0,1
91,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,91,4,27,0,1,9,Human,1,9,1,1,AI<H<D,10,10,8,1,1,1,0,1,1,0.8,8,0,0,0,0
92,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,92,4,28,0,14,13,Human,1,13,0,0,D<H<AI,2,20,-1,0,3,3,0,1,1,0.1,0.071428571,0,0,0,0
93,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,93,4,29,0,12,9,Human,1,9,0,0,H<D<AI,8,10,-3,1,1,1,0,1,1,0.3,0.25,0,0,0,0
94,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,94,4,30,0,14,16,AI,0,14,1,0,D<AI<H,1,10,2,0,4,4,0,1,0,0.2,0.142857143,0,0,0,0
95,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,95,4,31,0,6,7,Human,1,7,1,0,AI<H<D,10,18,1,1,3,3,0,1,1,0.1,0.166666667,0,0,0,0
96,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,96,4,32,0,26,20,Human,1,20,0,1,D<H<AI,2,10,-6,1,10,10,0,1,1,0.6,0.230769231,0,0,0,0
97,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,97,5,33,0,10,12,AI,0,10,1,0,D=AI<H,4,19,2,1,0,0,0,1,0,0.2,0.2,0,0,1,1
98,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,98,5,34,0,17,15,Human,1,15,0,0,D<H<AI,2,19,-2,0,5,5,0,1,1,0.2,0.117647059,0,0,0,1
99,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,99,5,35,0,6,2,AI,0,6,0,0,H<AI<D,7,10,-4,0,4,4,0,1,0,0.4,0.666666667,0,0,0,0
100,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,100,5,36,0,8,15,AI,0,8,1,1,AI<D<H,3,7,7,0,2,2,0,1,0,0.7,0.875,0,0,0,0
101,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,101,5,37,0,12,23,AI,0,12,1,1,D<AI<H,1,13,11,0,2,2,0,1,0,1.1,0.916666667,0,0,0,0
102,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,102,5,38,0,19,11,Human,1,11,0,1,D<H<AI,2,9,-8,1,1,1,0,1,1,0.8,0.421052632,0,0,0,0
103,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,103,5,39,0,8,11,Human,1,11,1,0,AI<D<H,3,7,3,0,1,1,0,1,1,0.3,0.375,0,0,0,0
104,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,104,5,40,0,13,24,AI,0,13,1,1,D<AI<H,1,20,11,1,3,3,0,1,0,1.1,0.846153846,0,0,0,0
105,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,105,6,41,0,17,9,Human,1,9,0,1,H<D<AI,8,10,-8,1,1,1,0,1,1,0.8,0.470588235,0,1,1,1
106,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,106,6,42,0,9,12,Human,1,12,1,0,AI<D<H,3,10,3,0,1,2,0,0,0,0.3,0.333333333,0,1,0,1
107,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,107,6,43,0,3,6,Human,1,6,1,0,AI<H<D,10,10,3,1,4,4,0,1,1,0.3,1,0,1,0,0
108,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,108,6,44,0,7,14,Human,1,14,1,1,AI<D<H,3,10,7,0,3,4,0,0,0,0.7,1,0,1,0,0
109,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,109,6,45,0,20,14,Human,1,14,0,1,D<H<AI,2,22,-6,0,4,4,0,1,1,0.6,0.3,0,1,0,0
110,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,110,6,46,0,10,6,AI,0,10,0,0,H<D=AI,6,11,-4,0,0,0,0,1,0,0.4,0.4,0,1,0,0
111,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,111,6,47,0,6,12,Human,1,12,1,1,AI<D<H,3,7,6,0,2,2,0,1,1,0.6,1,0,1,0,0
112,2,27492qbm,2.68,0,0,1,1,1,1,1,-1,1,1,I read the instructions,52,Male,Bachelor,"Working (part-time, full-time, self-employed)",1,3,Not at all,4.233333333,10.63333333,0.398119122,24,24,112,6,48,0,12,4,AI,0,12,0,1,H<D<AI,8,1,-8,1,2,2,0,1,0,0.8,0.666666667,0,1,0,0
113,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,113,0,a,1,11,17,Human,1,17,1,1,D<AI<H,1,10,6,0,1,7,0,0,0,0.6,0.545454545,0,0,0,0
114,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,114,0,b,1,15,12,AI,0,15,0,0,D<H<AI,2,7,-3,1,2,5,0,0,1,0.3,0.2,0,0,0,0
115,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,115,0,c,1,9,11,Human,1,11,1,0,AI<D<H,3,12,2,1,1,1,1,0,0,0.2,0.222222222,0,0,0,0
116,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,116,0,d,1,17,11,AI,0,17,0,1,D<H<AI,2,15,-6,0,1,7,0,0,1,0.6,0.352941176,0,0,0,0
117,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,117,0,e,1,10,13,Human,1,13,1,0,D=AI<H,4,7,3,0,0,3,0,0,0,0.3,0.3,0,0,0,0
118,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,118,0,f,1,17,10,Human,1,10,0,1,D=H<AI,5,11,-7,1,0,0,0,1,1,0.7,0.411764706,0,0,0,0
119,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,119,0,g,1,12,18,AI,0,12,1,1,D<AI<H,1,16,6,1,2,2,0,1,0,0.6,0.5,0,0,0,0
120,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,120,0,h,1,10,9,AI,0,10,0,0,H<D=AI,6,15,-1,0,0,0,0,1,0,0.1,0.1,0,0,0,0
121,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,121,1,1,0,8,4,AI,0,8,0,0,H<AI<D,7,5,-4,1,2,2,0,1,0,0.4,0.5,1,0,1,1
122,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,122,1,2,0,15,9,Human,1,9,0,1,H<D<AI,8,11,-6,1,1,1,0,1,1,0.6,0.4,1,0,0,1
123,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,123,1,3,0,7,10,Human,1,10,1,0,AI<D=H,9,8,3,0,0,0,0,1,1,0.3,0.428571429,1,0,0,0
124,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,124,1,4,0,14,24,AI,0,14,1,1,D<AI<H,1,15,10,0,4,4,0,1,0,1,0.714285714,1,0,0,0
125,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,125,1,5,0,7,4,AI,0,7,0,0,H<AI<D,7,6,-3,0,3,3,0,1,0,0.3,0.428571429,1,0,0,0
126,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,126,1,6,0,13,19,AI,0,13,1,1,D<AI<H,1,5,6,0,3,3,0,1,0,0.6,0.461538462,1,0,0,0
127,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,127,1,7,0,6,14,Human,1,14,1,1,AI<D<H,3,17,8,1,4,4,1,0,0,0.8,1.333333333,1,0,0,0
128,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,128,1,8,0,26,17,Human,1,17,0,1,D<H<AI,2,10,-9,1,7,7,0,1,1,0.9,0.346153846,1,0,0,0
129,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,129,2,9,0,12,8,Human,1,8,0,0,H<D<AI,8,17,-4,0,2,2,1,0,0,0.4,0.333333333,0,0,1,1
130,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,130,2,10,0,18,26,AI,0,18,1,1,D<AI<H,1,10,8,0,8,8,0,1,0,0.8,0.444444444,0,0,0,1
131,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,131,2,11,0,17,14,AI,0,17,0,0,D<H<AI,2,10,-3,1,4,7,0,0,1,0.3,0.176470588,0,0,0,0
132,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,132,2,12,0,10,8,Human,1,8,0,0,H<D=AI,6,4,-2,1,0,2,0,0,0,0.2,0.2,0,0,0,0
133,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,133,2,13,0,14,17,Human,1,17,1,0,D<AI<H,1,10,3,0,4,7,0,0,0,0.3,0.214285714,0,0,0,0
134,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,134,2,14,0,9,16,Human,1,16,1,1,AI<D<H,3,6,7,0,1,6,0,0,0,0.7,0.777777778,0,0,0,0
135,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,135,2,15,0,14,11,AI,0,14,0,0,D<H<AI,2,13,-3,0,1,4,0,0,1,0.3,0.214285714,0,0,0,0
136,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,136,2,16,0,4,7,AI,0,4,1,0,AI<H<D,10,6,3,1,3,6,0,0,1,0.3,0.75,0,0,0,0
137,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,137,3,17,0,13,4,AI,0,13,0,1,H<D<AI,8,7,-9,1,3,3,0,1,0,0.9,0.692307692,0,0,1,1
138,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,138,3,18,0,5,9,Human,1,9,1,0,AI<H<D,10,6,4,0,1,1,0,1,1,0.4,0.8,0,0,0,1
139,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,139,3,19,0,8,12,AI,0,8,1,0,AI<D<H,3,5,4,0,2,2,1,0,0,0.4,0.5,0,0,0,0
140,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,140,3,20,0,14,7,Human,1,7,0,1,H<D<AI,8,9,-7,1,3,3,0,1,1,0.7,0.5,0,0,0,0
141,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,141,3,21,0,12,21,Human,1,21,1,1,D<AI<H,1,10,9,0,2,11,0,0,0,0.9,0.75,0,0,0,0
142,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,142,3,22,0,11,8,AI,0,11,0,0,H<D<AI,8,12,-3,0,1,1,0,1,0,0.3,0.272727273,0,0,0,0
143,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,143,3,23,0,24,17,Human,1,17,0,1,D<H<AI,2,14,-7,1,7,7,0,1,1,0.7,0.291666667,0,0,0,0
144,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,144,3,24,0,16,3,Human,1,3,0,1,H<D<AI,8,5,-13,1,6,7,0,0,0,1.3,0.8125,0,0,0,0
145,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,145,4,25,0,10,14,AI,0,10,1,0,D=AI<H,4,13,4,1,0,0,0,1,0,0.4,0.4,0,0,1,1
146,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,146,4,26,0,10,3,AI,0,10,0,1,H<D=AI,6,9,-7,0,0,0,0,1,0,0.7,0.7,0,0,0,1
147,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,147,4,27,0,1,9,Human,1,9,1,1,AI<H<D,10,10,8,1,1,1,0,1,1,0.8,8,0,0,0,0
148,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,148,4,28,0,14,13,Human,1,13,0,0,D<H<AI,2,20,-1,0,3,3,0,1,1,0.1,0.071428571,0,0,0,0
149,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,149,4,29,0,12,9,AI,0,12,0,0,H<D<AI,8,10,-3,1,1,2,0,0,1,0.3,0.25,0,0,0,0
150,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,150,4,30,0,14,16,Human,1,16,1,0,D<AI<H,1,10,2,0,4,6,0,0,0,0.2,0.142857143,0,0,0,0
151,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,151,4,31,0,6,7,Human,1,7,1,0,AI<H<D,10,18,1,1,3,3,0,1,1,0.1,0.166666667,0,0,0,0
152,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,152,4,32,0,26,20,AI,0,26,0,1,D<H<AI,2,10,-6,1,10,16,0,0,1,0.6,0.230769231,0,0,0,0
153,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,153,5,33,0,10,12,AI,0,10,1,0,D=AI<H,4,19,2,1,0,0,0,1,0,0.2,0.2,0,0,1,1
154,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,154,5,34,0,17,15,Human,1,15,0,0,D<H<AI,2,19,-2,0,5,5,0,1,1,0.2,0.117647059,0,0,0,1
155,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,155,5,35,0,6,2,AI,0,6,0,0,H<AI<D,7,10,-4,0,4,4,0,1,0,0.4,0.666666667,0,0,0,0
156,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,156,5,36,0,8,15,AI,0,8,1,1,AI<D<H,3,7,7,0,2,2,0,1,0,0.7,0.875,0,0,0,0
157,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,157,5,37,0,12,23,AI,0,12,1,1,D<AI<H,1,13,11,0,2,2,0,1,0,1.1,0.916666667,0,0,0,0
158,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,158,5,38,0,19,11,AI,0,19,0,1,D<H<AI,2,9,-8,1,1,9,0,0,1,0.8,0.421052632,0,0,0,0
159,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,159,5,39,0,8,11,Human,1,11,1,0,AI<D<H,3,7,3,0,1,1,0,1,1,0.3,0.375,0,0,0,0
160,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,160,5,40,0,13,24,Human,1,24,1,1,D<AI<H,1,20,11,1,3,14,0,0,0,1.1,0.846153846,0,0,0,0
161,3,2r3idpfm,2.32,1,0,1,1,1,2,1,1,1,0.8,I read the instructions,38,Male,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,9.683333333,17.8,0.544007491,24,24,161,6,41,0,17,9,Human,1,9,0,1,H<D<AI,8,10,-8,1,1,1,0,1,1,0.8,0.470588235,0,1,1,1
